propertyCode;thumbnail;externalReference;numPhotos;floor;price;propertyType;operation;size;exterior;rooms;bathrooms;address;province;municipality;district;country;latitude;longitude;showAddress;url;hasVideo;status;newDevelopment;hasLift
87440719;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/01/db/cf/721193663.jpg;32107;10;NA;2400.0;chalet;rent;180.0;False;3;3;Portixol-Molinar;Balears (Illes);Palma de Mallorca;Portixol-Molinar;es;39.5641318;2.6662771;False;https://www.idealista.com/inmueble/87440719/;False;good;False;NA
87440836;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/62/ed/38/721199804.jpg;PIS 105;28;8;2000.0;penthouse;rent;150.0;True;3;2;barrio La Bonanova - Porto Pi;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5541026;2.6205509;False;https://www.idealista.com/inmueble/87440836/;False;NA;False;True
87440871;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/d5/89/721201801.jpg;A00997;17;NA;3500.0;countryHouse;rent;250.0;False;4;3;Diseminado Tercera Volta, 1;Balears (Illes);Felanitx;Felanitx centro;es;39.4634302;3.1365909;True;https://www.idealista.com/inmueble/87440871/;False;good;False;NA
87441680;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/44/1f/721229795.jpg;1040;8;NA;2000.0;flat;rent;130.0;False;4;2;barrio Sant Jaume;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5723214;2.6477575;False;https://www.idealista.com/inmueble/87441680/;False;good;False;False
87323922;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/be/35/1d/717756611.jpg;A-225;35;1;1700.0;penthouse;rent;120.0;True;3;2;Calle Joan Miró;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5539878;2.6251256;False;https://www.idealista.com/inmueble/87323922/;False;good;False;False
87443213;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/f4/af/721323677.jpg;1357;11;3;1500.0;flat;rent;60.0;True;1;1;Marina Botafoc - Talamanca;Balears (Illes);Eivissa;Marina Botafoc - Talamanca;es;38.9196686;1.4463443;False;https://www.idealista.com/inmueble/87443213/;False;good;False;True
87443254;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/85/f8/721328919.jpg;A1667;20;bj;2200.0;flat;rent;160.0;True;4;2;Camino di Genova;Balears (Illes);Palma de Mallorca;Sta Catalina - Son Armadans - Maritim;es;39.5741695;2.6159615;False;https://www.idealista.com/inmueble/87443254/;False;good;False;True
87434946;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/59/f5/720985209.jpg;Piso Volta den Reus;20;bj;850.0;studio;rent;62.0;True;0;1;Calle Volta den Reus, 6;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5710462;2.6539619;True;https://www.idealista.com/inmueble/87434946/;False;good;False;False
87443606;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/58/63/17/721345700.jpg;3165;14;1;1100.0;flat;rent;105.0;True;2;1;Port d'Alcúdia - Platja d'Alcúdia;Balears (Illes);Alcúdia;Port d'Alcúdia - Platja d'Alcúdia;es;39.8254363;3.1159875;False;https://www.idealista.com/inmueble/87443606/;False;good;False;False
87443753;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/28/69/5f/721355361.jpg;5930;12;2;1800.0;penthouse;rent;180.0;True;2;2;Calle de la Guatlera s/n;Balears (Illes);Santa Eulalia del Río;Jesús/Nuestra Señora de Jesús;es;38.9278065;1.4519819;True;https://www.idealista.com/inmueble/87443753/;False;good;False;False
87444358;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/95/69/721381031.jpg;110463;15;NA;1900.0;countryHouse;rent;210.0;False;4;2;S´Arracó;Balears (Illes);Andratx;S´Arracó;es;39.5775636;2.3936903;False;https://www.idealista.com/inmueble/87444358/;False;good;False;NA
87444523;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a6/cc/5b/721395006.jpg;1358;8;5;900.0;flat;rent;60.0;True;1;1;Sant Antoni de Portmany;Balears (Illes);Sant Antoni de Portmany;NA;es;38.9841357;1.2996192;False;https://www.idealista.com/inmueble/87444523/;False;good;False;True
87445374;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d3/96/20/721434551.jpg;978;22;2;750.0;flat;rent;105.0;False;2;1;Ronda del Port;Balears (Illes);Manacor;Manacor Centro;es;39.5640665;3.2173308;False;https://www.idealista.com/inmueble/87445374/;False;NA;False;NA
87445364;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7f/80/fb/721434092.jpg;100;17;bj;1000.0;flat;rent;90.0;True;3;2;BERGA;Balears (Illes);Llucmajor;S'Arenal;es;39.499958;2.7533107;False;https://www.idealista.com/inmueble/87445364/;False;good;False;False
87445448;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8a/ab/0c/721438151.jpg;NA;9;1;550.0;studio;rent;60.0;True;0;2;torres quevedo, 11;Balears (Illes);Ciutadella de Menorca;Ciutadella;es;40.0029446;3.833781;True;https://www.idealista.com/inmueble/87445448/;False;good;False;True
84953812;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/d4/22/653002457.jpg;INV-5111-00;29;bj;1000.0;chalet;rent;100.0;False;2;1;San Rafael;Balears (Illes);San Rafael;NA;es;38.9647822;1.3968807;False;https://www.idealista.com/inmueble/84953812/;False;NA;False;NA
87447053;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/29/e1/721514524.jpg;00629;20;NA;3500.0;countryHouse;rent;350.0;False;6;3;Valldemossa;Balears (Illes);Valldemossa;NA;es;39.710667;2.6244731;False;https://www.idealista.com/inmueble/87447053/;False;good;False;NA
87447979;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/ea/c5/721563990.jpg;213 – M;17;3;1050.0;flat;rent;80.0;True;3;1;barrio El Terreno;Balears (Illes);Palma de Mallorca;Sta Catalina - Son Armadans - Maritim;es;39.5606445;2.6243568;False;https://www.idealista.com/inmueble/87447979/;False;good;False;True
87448798;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/dd/5e/721617513.jpg;NA;21;1;2500.0;flat;rent;160.0;True;3;3;Calle victoria;Balears (Illes);Santa Eulalia del Río;Jesús/Nuestra Señora de Jesús;es;38.9332096;1.4977396;False;https://www.idealista.com/inmueble/87448798/;False;good;False;False
87449981;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/b5/bf/721694006.jpg;MP3701;31;10;1050.0;flat;rent;100.0;False;2;1;barrio Cala Major;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5522249;2.6098305;False;https://www.idealista.com/inmueble/87449981/;False;good;False;True
83470899;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/58/20/b3/729722896.jpg;JC552;15;bj;1350.0;flat;rent;130.0;False;3;2;barrio Can Pastilla;Balears (Illes);Palma de Mallorca;Playa de Palma;es;39.5386653;2.7161131;False;https://www.idealista.com/inmueble/83470899/;False;good;False;False
84433142;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d2/3b/1f/728835991.jpg;18152;16;bj;950.0;flat;rent;61.0;True;2;2;Ses Palmeres;Balears (Illes);Llucmajor;Ses Palmeres;es;39.4752941;2.7554853;False;https://www.idealista.com/inmueble/84433142/;False;good;False;True
87450961;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/74/df/727851850.jpg;SR0007;58;NA;3000.0;chalet;rent;322.0;False;4;4;Es Garrovers;Balears (Illes);Marratxi;Es Garrovers;es;39.6277894;2.6984499;False;https://www.idealista.com/inmueble/87450961/;False;good;False;NA
87452788;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/b9/39/721910145.jpg;NA;9;2;600.0;penthouse;rent;70.0;True;2;1;LLEVANT, 18;Balears (Illes);Es Castell;NA;es;39.8776548;4.2921742;True;https://www.idealista.com/inmueble/87452788/;False;good;False;False
87452904;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ff/b8/38/721912969.jpg;PM- CV31122;31;NA;1550.0;chalet;rent;120.0;False;3;2;Llucmajor Interior;Balears (Illes);Llucmajor;Llucmajor Interior;es;39.4826237;2.8891772;False;https://www.idealista.com/inmueble/87452904/;True;NA;False;NA
87453043;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/06/b6/721916470.jpg;AP10;13;NA;890.0;studio;rent;85.0;False;0;1;barrio Pere Garau;Balears (Illes);Palma de Mallorca;Las Avenidas;es;39.5732983;2.6668065;False;https://www.idealista.com/inmueble/87453043/;False;NA;False;NA
83056881;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/eb/ae/610704413.jpg;A148;14;bj;1300.0;flat;rent;75.0;True;1;1;Bartolome buadas mayol;Balears (Illes);Calvià;Cas Catala;es;39.5431577;2.5974877;False;https://www.idealista.com/inmueble/83056881/;False;good;False;True
87453920;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/5d/a2/721936703.jpg;PIS 46;16;3;1100.0;flat;rent;115.0;True;3;2;barrio Son Dameto;Balears (Illes);Palma de Mallorca;Es Forti - Son Cotoner - Son Dameto;es;39.5819919;2.6243323;False;https://www.idealista.com/inmueble/87453920/;False;NA;False;True
87443470;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/de/2b/728759248.jpg;NA;35;NA;4000.0;chalet;rent;180.0;False;4;3;Santa Gertrudis;Balears (Illes);Santa Eulalia del Río;Santa Gertrudis;es;39.002737;1.4403419;False;https://www.idealista.com/inmueble/87443470/;False;good;False;NA
39014711;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/72/85/252224684.jpg;LH 0500;5;NA;6000.0;chalet;rent;400.0;False;7;8;Es Cubells;Balears (Illes);Sant Josep de Sa Talaia;Es Cubells;es;38.8906913;1.3020471;False;https://www.idealista.com/inmueble/39014711/;False;good;False;NA
87454998;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/df/39/721960587.jpg;40101;9;2;1100.0;flat;rent;100.0;True;3;2;barrio Les Maravelles;Balears (Illes);Palma de Mallorca;Playa de Palma;es;39.519848;2.7441838;False;https://www.idealista.com/inmueble/87454998/;False;good;False;True
87446914;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/2c/06/721509700.jpg;ANU5205-00;23;2;1500.0;flat;rent;60.0;False;1;1;Marina Botafoc - Talamanca;Balears (Illes);Eivissa;Marina Botafoc - Talamanca;es;38.9171309;1.4457226;False;https://www.idealista.com/inmueble/87446914/;False;NA;False;True
87455391;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/cb/ab/721972091.jpg;a849;40;1;8333.0;flat;rent;300.0;True;4;5;Jesús/Nuestra Señora de Jesús;Balears (Illes);Santa Eulalia del Río;Jesús/Nuestra Señora de Jesús;es;38.9157261;1.4667377;False;https://www.idealista.com/inmueble/87455391/;False;good;False;True
87456471;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/f7/a9/721990435.jpg;P-3808;13;1;750.0;flat;rent;70.0;True;2;1;S'Arenal;Balears (Illes);Llucmajor;S'Arenal;es;39.501047;2.7520186;False;https://www.idealista.com/inmueble/87456471/;False;good;False;False
36477712;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/b8/63/198399211.jpg;1883;20;2;1800.0;flat;rent;140.0;False;4;2;campanitx;Balears (Illes);Eivissa;Centro - S'Eixample - Can Misses;es;38.9127808;1.418709;False;https://www.idealista.com/inmueble/36477712/;False;good;False;True
87456792;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/37/51/721996690.jpg;P-4614;7;1;700.0;flat;rent;45.0;True;1;1;barrio Can Pastilla;Balears (Illes);Palma de Mallorca;Playa de Palma;es;39.5370459;2.7132492;False;https://www.idealista.com/inmueble/87456792/;False;good;False;False
87457468;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/aa/c0/722007541.jpg;P-4392;16;2;750.0;flat;rent;70.0;True;2;1;barrio Marqués de la Fontsanta;Balears (Illes);Palma de Mallorca;Las Avenidas;es;39.5765194;2.6613497;False;https://www.idealista.com/inmueble/87457468/;False;good;False;False
87457580;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/da/9f/722009716.jpg;NA;30;3;2200.0;flat;rent;120.0;True;3;2;Avenida Pedro Matutes Noguera;Balears (Illes);Eivissa;Figueretes - Platja d'En Bossa;es;38.9012523;1.4194678;False;https://www.idealista.com/inmueble/87457580/;False;good;False;True
87457054;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/32/7f/11/722001457.jpg;Villa Dionisio;29;NA;3000.0;chalet;rent;446.0;False;5;4;Flamenc, 29;Balears (Illes);Palma de Mallorca;Playa de Palma;es;39.5301108;2.7340256;True;https://www.idealista.com/inmueble/87457054/;False;good;False;NA
83634488;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/8f/6e/622272577.jpg;453;5;5;1500.0;penthouse;rent;65.0;True;1;1;Av. 8 de Agosto, Ibiza, 38;Balears (Illes);Eivissa;Marina Botafoc - Talamanca;es;38.9150534;1.4474713;True;https://www.idealista.com/inmueble/83634488/;False;good;False;True
38785588;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/ea/62/248007274.jpg;355;11;5;3500.0;duplex;rent;160.0;True;4;3;Avenida 8 d'Agost, 38;Balears (Illes);Eivissa;Marina Botafoc - Talamanca;es;38.9150615;1.4474977;True;https://www.idealista.com/inmueble/38785588/;False;good;False;True
87459681;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/e2/80/722053102.jpg;1041;8;2;1400.0;flat;rent;110.0;False;3;2;Calle de Margalida Caimari;Balears (Illes);Palma de Mallorca;Las Avenidas;es;39.5731954;2.6583125;False;https://www.idealista.com/inmueble/87459681/;False;good;False;False
37973362;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/17/f0/c6/228195986.jpg;073FL;22;NA;2100.0;chalet;rent;100.0;False;3;2;segura;Balears (Illes);Palma de Mallorca;Portixol-Molinar;es;39.556535;2.6782268;False;https://www.idealista.com/inmueble/37973362/;False;good;False;NA
87460300;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/2d/5f/722061989.jpg;MSPC-3009;12;3;1050.0;penthouse;rent;85.0;True;2;2;Cala Vinyes;Balears (Illes);Calvià;Cala Vinyes;es;39.4983263;2.5367107;False;https://www.idealista.com/inmueble/87460300/;False;good;False;False
87460287;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/be/6d/30/722061777.jpg;NA;13;NA;2100.0;chalet;rent;100.0;False;3;2;Portixol-Molinar;Balears (Illes);Palma de Mallorca;Portixol-Molinar;es;39.5575351;2.6781213;False;https://www.idealista.com/inmueble/87460287/;False;good;False;NA
87460337;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/4c/66/722062495.jpg;01993;21;1;980.0;flat;rent;83.0;False;2;1;Calle d'Holanda;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5490973;2.5950546;False;https://www.idealista.com/inmueble/87460337/;False;good;False;True
87460417;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/61/d3/722064013.jpg;5257;24;NA;2500.0;chalet;rent;180.0;False;4;3;Ses Palmeres;Balears (Illes);Llucmajor;Ses Palmeres;es;39.4706413;2.7515101;False;https://www.idealista.com/inmueble/87460417/;False;good;False;NA
87461007;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0b/71/73/722074074.jpg;00199;16;bj;1200.0;flat;rent;200.0;True;3;2;Calle Tous;Balears (Illes);Alcúdia;Barcarés - Manresa - Bonaire;es;39.8633908;3.1291598;False;https://www.idealista.com/inmueble/87461007/;False;good;False;False
87461837;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ae/8a/81/722098538.jpg;1082;13;1;725.0;flat;rent;90.0;True;3;1;Calle d'En Nunyo Sanç;Balears (Illes);Santanyi;NA;es;39.3580264;3.1274595;False;https://www.idealista.com/inmueble/87461837/;False;good;False;False
87461615;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5c/d8/0d/722095401.jpg;Fresh Air;21;4;1200.0;penthouse;rent;75.0;True;2;2;Santa Eulalia del Río;Balears (Illes);Santa Eulalia del Río;Santa Eulalia del Río;es;38.9784666;1.5325042;False;https://www.idealista.com/inmueble/87461615/;False;good;False;True
87462713;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/12/01/722111885.jpg;1905/184;21;NA;3500.0;chalet;rent;300.0;False;5;4;Sant Josep;Balears (Illes);Sant Josep de Sa Talaia;Sant Josep;es;38.9212672;1.2950061;False;https://www.idealista.com/inmueble/87462713/;False;good;False;NA
87462937;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/25/39/722079660.jpg;CM19096 -A;36;NA;2700.0;chalet;rent;340.0;False;4;3;Sa Cabaneta;Balears (Illes);Marratxi;Sa Cabaneta;es;39.6146608;2.7335683;False;https://www.idealista.com/inmueble/87462937/;False;good;False;NA
86753264;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d3/cc/42/701959113.jpg;193 - M;29;1;850.0;penthouse;rent;90.0;True;2;2;Sa Cabaneta;Balears (Illes);Marratxi;Sa Cabaneta;es;39.6199405;2.7559962;False;https://www.idealista.com/inmueble/86753264/;False;good;False;False
38023477;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/c6/6f/229103487.jpg;NA;10;1;750.0;flat;rent;45.0;True;2;1;Calle de Ramon de Moncada;Balears (Illes);Calvià;Santa Ponça;es;39.5145274;2.4799747;False;https://www.idealista.com/inmueble/38023477/;False;good;False;False
87465851;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/aa/4d/722196454.jpg;19036;9;1;800.0;flat;rent;78.0;True;1;1;Maioris-Puig de Ros;Balears (Illes);Llucmajor;Maioris-Puig de Ros;es;39.4566582;2.7514655;False;https://www.idealista.com/inmueble/87465851/;False;good;False;True
87465865;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/aa/64/21/726280115.jpg;M00587;21;3;1100.0;flat;rent;76.0;True;3;1;barrio El Terreno;Balears (Illes);Palma de Mallorca;Sta Catalina - Son Armadans - Maritim;es;39.5591445;2.6247568;False;https://www.idealista.com/inmueble/87465865/;False;good;False;True
87465969;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8f/a4/4d/727123561.jpg;1109A;25;bj;1200.0;flat;rent;145.0;False;3;2;barrio Camp d'En Serralta ;Balears (Illes);Palma de Mallorca;Es Forti - Son Cotoner - Son Dameto;es;39.5772723;2.6408814;False;https://www.idealista.com/inmueble/87465969/;False;good;False;True
87466161;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/ce/9f/724568942.jpg;03P1923;19;3;1400.0;penthouse;rent;120.0;True;2;1;barrio El Terreno;Balears (Illes);Palma de Mallorca;Sta Catalina - Son Armadans - Maritim;es;39.5659902;2.6256191;False;https://www.idealista.com/inmueble/87466161/;False;good;False;False
87466302;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/31/5e/728377731.jpg;MCM00353;28;3;1450.0;duplex;rent;123.0;True;3;2;Camino del Corb Marí;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5551297;2.6214227;False;https://www.idealista.com/inmueble/87466302/;False;good;False;True
82845588;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/88/f3/ac/722231983.jpg;AQT902;31;NA;1500.0;chalet;rent;150.0;False;3;2;barrio Coll d'En Rabassa;Balears (Illes);Palma de Mallorca;Playa de Palma;es;39.5470742;2.6952078;False;https://www.idealista.com/inmueble/82845588/;False;good;False;NA
85778052;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/af/f8/674953061.jpg;E T E 16;14;2;700.0;studio;rent;30.0;True;0;1;Miquel Rossello Alemany;Balears (Illes);Palma de Mallorca;Genova - Bonanova - Sant Agustí;es;39.5533918;2.6070069;False;https://www.idealista.com/inmueble/85778052/;False;good;False;True
35088884;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a7/12/4f/643716080.jpg;CH-1009;16;NA;2400.0;chalet;rent;225.0;False;4;4;Maioris-Puig de Ros;Balears (Illes);Llucmajor;Maioris-Puig de Ros;es;39.4486074;2.7459938;False;https://www.idealista.com/inmueble/35088884/;False;NA;False;NA
87467971;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/ce/af/722280112.jpg;AVENIDAS - JUZGADOS;10;7;1200.0;flat;rent;135.0;True;4;2;Avenida del Comte de Sallent;Balears (Illes);Palma de Mallorca;Ciutat Antigua;es;39.5772297;2.650828;False;https://www.idealista.com/inmueble/87467971/;False;good;False;True
